Chapter_13_p484,paragraph,anne amused in spite of herself was rather distressed for an answer and the admiral fearing he might not have been civil enough took up the subject again to say 
Chapter_23_p944,paragraph, oh cried anne eagerly i hope i do justice to all that is felt by you and by those who resemble you god forbid that i should undervalue the warm and faithful feelings of any of my fellow creatures i should deserve utter contempt if i dared to suppose that true attachment and constancy were known only by woman no i believe you capable of everything great and good in your married lives i believe you equal to every important exertion and to every domestic forbearance so long as if i may be allowed the expression so long as you have an object i meanwhile the woman you love lives and lives for you all the privilege i claim for my own sex (it is not a very enviable one you need not covet it) is that of loving longest when existence or when hope is gone 
Chapter_12_p389,paragraph,the miss musgroves agreed to it and having all kindly watched him as far up the hill as they could they returned to the breakfast table the waiter came into the room soon afterwards 
Chapter_15_p544,paragraph, the notions of a young man of one or two and twenty said he as to what is necessary in manners to make him quite the thing are more absurd i believe than those of any other set of beings in the world the folly of the means they often employ is only to be equalled by the folly of what they have in view 
Chapter_15_p530,paragraph,but this was not all which they had to make them happy they had mr elliot too anne had a great deal to hear of mr elliot he was not only pardoned they were delighted with him he had been in bath about a fortnight (he had passed through bath in november in his way to london when the intelligence of sir walter being settled there had of course reached him though only twenty four hours in the place but he had not been able to avail himself of it ) but he had now been a fortnight in bath and his first object on arriving had been to leave his card in camden place following it up by such assiduous endeavours to meet and when they did meet by such great openness of conduct such readiness to apologize for the past such solicitude to be received as a relation again that their former good understanding was completely re established 
Chapter_13_p472,paragraph,she could have said more on the subject for she had in fact so high an opinion of the crofts and considered her father so very fortunate in his tenants felt the parish to be so sure of a good example and the poor of the best attention and relief that however sorry and ashamed for the necessity of the removal she could not but in conscience feel that they were gone who deserved not to stay and that kellynch hall had passed into better hands than its owners these convictions must unquestionably have their own pain and severe was its kind but they precluded that pain which lady russell would suffer in entering the house again and returning through the well known apartments 
Chapter_10_p337,paragraph, i do not exactly know for henrietta and i were at school at the time but i believe about a year before he married mary i wish she had accepted him we should all have liked her a great deal better and papa and mamma always think it was her great friend lady russell doing that she did not they think charles might not be learned and bookish enough to please lady russell and that therefore she persuaded anne to refuse him 
Chapter_17_p598,paragraph,mr elliot was rational discreet polished but he was not open there was never any burst of feeling any warmth of indignation or delight at the evil or good of others this to anne was a decided imperfection her early impressions were incurable she prized the frank the open hearted the eager character beyond all others warmth and enthusiasm did captivate her still she felt that she could so much more depend upon the sincerity of those who sometimes looked or said a careless or a hasty thing than of those whose presence of mind never varied whose tongue never slipped 
Chapter_17_p590,paragraph,mrs clay who had been present while all this passed now thought it advisable to leave the room and anne could have said much and did long to say a little in defence of her friend not very dissimilar claims to theirs but her sense of personal respect to her father prevented her she made no reply she left it to himself to recollect that mrs smith was not the only widow in bath between thirty and forty with little to live on and no surname of dignity 
Chapter_13_p480,paragraph, another time sir i thank you not now 
Chapter_8_p259,paragraph, now i have done cried captain wentworth when once married people begin to attack me with oh you will think very differently when you are married i can only say no i shall not and then they say again yes you will and there is an end of it 
Chapter_21_p761,paragraph, mr elliot repeated anne looking up surprised a moment reflection shewed her the mistake she had been under she caught it instantaneously and recovering her courage with the feeling of safety soon added more composedly are you acquainted with mr elliot 
Chapter_7_p204,paragraph, altered beyond his knowledge anne fully submitted in silent deep mortification doubtless it was so and she could take no revenge for he was not altered or not for the worse she had already acknowledged it to herself and she could not think differently let him think of her as he would no: the years which had destroyed her youth and bloom had only given him a more glowing manly open look in no respect lessening his personal advantages she had seen the same frederick wentworth 
Chapter_10_p320,paragraph,henrietta conscious and ashamed and seeing no cousin charles walking along any path or leaning against any gate was ready to do as mary wished but no said charles musgrove and no no cried louisa more eagerly and taking her sister aside seemed to be arguing the matter warmly 
Chapter_18_p618,paragraph, i do not know but i can hardly suppose that at admiral croft time of life and in his profession he should not have many acquaintance in such a place as this 
Chapter_15_p538,paragraph, how is mary looking said sir walter in the height of his good humour the last time i saw her she had a red nose but i hope that may not happen every day 
Chapter_12_p447,paragraph,she endeavoured to be composed and to be just without emulating the feelings of an emma towards her henry she would have attended on louisa with a zeal above the common claims of regard for his sake and she hoped he would not long be so unjust as to suppose she would shrink unnecessarily from the office of a friend 
Chapter_13_p465,paragraph,there was some anxiety mixed with lady russell joy in meeting her she knew who had been frequenting uppercross but happily either anne was improved in plumpness and looks or lady russell fancied her so and anne in receiving her compliments on the occasion had the amusement of connecting them with the silent admiration of her cousin and of hoping that she was to be blessed with a second spring of youth and beauty 
Chapter_3_p63,paragraph,mr shepherd hastened to assure him that admiral croft was a very hale hearty well looking man a little weather beaten to be sure but not much and quite the gentleman in all his notions and behaviour not likely to make the smallest difficulty about terms only wanted a comfortable home and to get into it as soon as possible knew he must pay for his convenience knew what rent a ready furnished house of that consequence might fetch should not have been surprised if sir walter had asked more had inquired about the manor would be glad of the deputation certainly but made no great point of it said he sometimes took out a gun but never killed quite the gentleman 
Chapter_9_p272,paragraph,it was soon uppercross with him almost every day the musgroves could hardly be more ready to invite than he to come particularly in the morning when he had no companion at home for the admiral and mrs croft were generally out of doors together interesting themselves in their new possessions their grass and their sheep and dawdling about in a way not endurable to a third person or driving out in a gig lately added to their establishment 
Chapter_16_p558,paragraph,they did not always think alike his value for rank and connexion she perceived was greater than hers it was not merely complaisance it must be a liking to the cause which made him enter warmly into her father and sister solicitudes on a subject which she thought unworthy to excite them the bath paper one morning announced the arrival of the dowager viscountess dalrymple and her daughter the honourable miss carteret and all the comfort of no camden place was swept away for many days for the dalrymples (in anne opinion most unfortunately) were cousins of the elliots and the agony was how to introduce themselves properly 
Chapter_10_p312,paragraph, what glorious weather for the admiral and my sister they meant to take a long drive this morning perhaps we may hail them from some of these hills they talked of coming into this side of the country i wonder whereabouts they will upset to day oh it does happen very often i assure you but my sister makes nothing of it she would as lieve be tossed out as not 
Chapter_3_p71,paragraph,mr shepherd was all gratitude 
Chapter_8_p213,paragraph,whether former feelings were to be renewed must be brought to the proof former times must undoubtedly be brought to the recollection of each they could not but be reverted to the year of their engagement could not but be named by him in the little narratives or descriptions which conversation called forth his profession qualified him his disposition lead him to talk and that was in the year six that happened before i went to sea in the year six occurred in the course of the first evening they spent together: and though his voice did not falter and though she had no reason to suppose his eye wandering towards her while he spoke anne felt the utter impossibility from her knowledge of his mind that he could be unvisited by remembrance any more than herself there must be the same immediate association of thought though she was very far from conceiving it to be of equal pain 
Chapter_21_p809,paragraph, this is full of papers belonging to him to my husband a small portion only of what i had to look over when i lost him the letter i am looking for was one written by mr elliot to him before our marriage and happened to be saved why one can hardly imagine but he was careless and immethodical like other men about those things and when i came to examine his papers i found it with others still more trivial from different people scattered here and there while many letters and memorandums of real importance had been destroyed here it is i would not burn it because being even then very little satisfied with mr elliot i was determined to preserve every document of former intimacy i have now another motive for being glad that i can produce it 
Chapter_22_p878,paragraph, no cried anne quickly it cannot be mr elliot i assure you he was to leave bath at nine this morning and does not come back till to morrow 
Chapter_12_p424,paragraph,captain wentworth eyes were also turned towards her 
Chapter_18_p644,paragraph,anne was caught she had only meant to oppose the too common idea of spirit and gentleness being incompatible with each other not at all to represent captain benwick manners as the very best that could possibly be and after a little hesitation she was beginning to say i was not entering into any comparison of the two friends but the admiral interrupted her with 
Chapter_14_p516,paragraph,immediately surrounding mrs musgrove were the little harvilles whom she was sedulously guarding from the tyranny of the two children from the cottage expressly arrived to amuse them on one side was a table occupied by some chattering girls cutting up silk and gold paper and on the other were tressels and trays bending under the weight of brawn and cold pies where riotous boys were holding high revel the whole completed by a roaring christmas fire which seemed determined to be heard in spite of all the noise of the others charles and mary also came in of course during their visit and mr musgrove made a point of paying his respects to lady russell and sat down close to her for ten minutes talking with a very raised voice but from the clamour of the children on his knees generally in vain it was a fine family piece 
Chapter_10_p342,paragraph,this long meadow bordered a lane which their footpath at the end of it was to cross and when the party had all reached the gate of exit the carriage advancing in the same direction which had been some time heard was just coming up and proved to be admiral croft gig he and his wife had taken their intended drive and were returning home upon hearing how long a walk the young people had engaged in they kindly offered a seat to any lady who might be particularly tired it would save her a full mile and they were going through uppercross the invitation was general and generally declined the miss musgroves were not at all tired and mary was either offended by not being asked before any of the others or what louisa called the elliot pride could not endure to make a third in a one horse chaise 
Chapter_17_p573,paragraph,miss hamilton had left school had married not long afterwards was said to have married a man of fortune and this was all that anne had known of her till now that their governess account brought her situation forward in a more decided but very different form 
Chapter_8_p268,paragraph,these were some of the thoughts which occupied anne while her fingers were mechanically at work proceeding for half an hour together equally without error and without consciousness once she felt that he was looking at herself observing her altered features perhaps trying to trace in them the ruins of the face which had once charmed him and once she knew that he must have spoken of her she was hardly aware of it till she heard the answer but then she was sure of his having asked his partner whether miss elliot never danced the answer was oh no never she has quite given up dancing she had rather play she is never tired of playing once too he spoke to her she had left the instrument on the dancing being over and he had sat down to try to make out an air which he wished to give the miss musgroves an idea of unintentionally she returned to that part of the room he saw her and instantly rising said with studied politeness 
Chapter_16_p556,paragraph,it was a reference to the future which anne after a little observation felt she must submit to she could determine nothing at present in that house elizabeth must be first and she was in the habit of such general observance as miss elliot that any particularity of attention seemed almost impossible mr elliot too it must be remembered had not been a widower seven months a little delay on his side might be very excusable in fact anne could never see the crape round his hat without fearing that she was the inexcusable one in attributing to him such imaginations for though his marriage had not been very happy still it had existed so many years that she could not comprehend a very rapid recovery from the awful impression of its being dissolved 
Chapter_12_p421,paragraph,as to the wretched party left behind it could scarcely be said which of the three who were completely rational was suffering most: captain wentworth anne or charles who really a very affectionate brother hung over louisa with sobs of grief and could only turn his eyes from one sister to see the other in a state as insensible or to witness the hysterical agitations of his wife calling on him for help which he could not give 
Chapter_23_p973,paragraph,in his preceding attempts to attach himself to louisa musgrove (the attempts of angry pride) he protested that he had for ever felt it to be impossible that he had not cared could not care for louisa though till that day till the leisure for reflection which followed it he had not understood the perfect excellence of the mind with which louisa could so ill bear a comparison or the perfect unrivalled hold it possessed over his own there he had learnt to distinguish between the steadiness of principle and the obstinacy of self will between the darings of heedlessness and the resolution of a collected mind there he had seen everything to exalt in his estimation the woman he had lost and there begun to deplore the pride the folly the madness of resentment which had kept him from trying to regain her when thrown in his way 
Chapter_17_p600,paragraph,lady russell saw either less or more than her young friend for she saw nothing to excite distrust she could not imagine a man more exactly what he ought to be than mr elliot nor did she ever enjoy a sweeter feeling than the hope of seeing him receive the hand of her beloved anne in kellynch church in the course of the following autumn 
Chapter_22_p871,paragraph,the visit passed off altogether in high good humour mary was in excellent spirits enjoying the gaiety and the change and so well satisfied with the journey in her mother in law carriage with four horses and with her own complete independence of camden place that she was exactly in a temper to admire everything as she ought and enter most readily into all the superiorities of the house as they were detailed to her she had no demands on her father or sister and her consequence was just enough increased by their handsome drawing rooms 
Chapter_22_p865,paragraph, oh yes my father would be well pleased if the gentlemen were richer but he has no other fault to find money you know coming down with money two daughters at once it cannot be a very agreeable operation and it streightens him as to many things however i do not mean to say they have not a right to it it is very fit they should have daughters shares and i am sure he has always been a very kind liberal father to me mary does not above half like henrietta match she never did you know but she does not do him justice nor think enough about winthrop i cannot make her attend to the value of the property it is a very fair match as times go and i have liked charles hayter all my life and i shall not leave off now 
Chapter_10_p345,paragraph,anne was still in the lane and though instinctively beginning to decline she was not allowed to proceed the admiral kind urgency came in support of his wife they would not be refused they compressed themselves into the smallest possible space to leave her a corner and captain wentworth without saying a word turned to her and quietly obliged her to be assisted into the carriage 
Chapter_16_p560,paragraph,sir walter had once been in company with the late viscount but had never seen any of the rest of the family and the difficulties of the case arose from there having been a suspension of all intercourse by letters of ceremony ever since the death of that said late viscount when in consequence of a dangerous illness of sir walter at the same time there had been an unlucky omission at kellynch no letter of condolence had been sent to ireland the neglect had been visited on the head of the sinner for when poor lady elliot died herself no letter of condolence was received at kellynch and consequently there was but too much reason to apprehend that the dalrymples considered the relationship as closed how to have this anxious business set to rights and be admitted as cousins again was the question: and it was a question which in a more rational manner neither lady russell nor mr elliot thought unimportant family connexions were always worth preserving good company always worth seeking lady dalrymple had taken a house for three months in laura place and would be living in style she had been at bath the year before and lady russell had heard her spoken of as a charming woman it was very desirable that the connexion should be renewed if it could be done without any compromise of propriety on the side of the elliots 
Chapter_21_p745,paragraph,an account of the concert was immediately claimed and anne recollections of the concert were quite happy enough to animate her features and make her rejoice to talk of it all that she could tell she told most gladly but the all was little for one who had been there and unsatisfactory for such an enquirer as mrs smith who had already heard through the short cut of a laundress and a waiter rather more of the general success and produce of the evening than anne could relate and who now asked in vain for several particulars of the company everybody of any consequence or notoriety in bath was well know by name to mrs smith 
Chapter_3_p68,paragraph, bless me how very odd i shall forget my own name soon i suppose a name that i am so very well acquainted with knew the gentleman so well by sight seen him a hundred times came to consult me once i remember about a trespass of one of his neighbours farmer man breaking into his orchard wall torn down apples stolen caught in the fact and afterwards contrary to my judgement submitted to an amicable compromise very odd indeed 
Chapter_17_p595,paragraph,lady russell let this pass and only said in rejoinder i own that to be able to regard you as the future mistress of kellynch the future lady elliot to look forward and see you occupying your dear mother place succeeding to all her rights and all her popularity as well as to all her virtues would be the highest possible gratification to me you are your mother self in countenance and disposition and if i might be allowed to fancy you such as she was in situation and name and home presiding and blessing in the same spot and only superior to her in being more highly valued my dearest anne it would give me more delight than is often felt at my time of life 
Chapter_24_p999,paragraph,of all the family mary was probably the one most immediately gratified by the circumstance it was creditable to have a sister married and she might flatter herself with having been greatly instrumental to the connexion by keeping anne with her in the autumn and as her own sister must be better than her husband sisters it was very agreeable that captain wentworth should be a richer man than either captain benwick or charles hayter she had something to suffer perhaps when they came into contact again in seeing anne restored to the rights of seniority and the mistress of a very pretty landaulette but she had a future to look forward to of powerful consolation anne had no uppercross hall before her no landed estate no headship of a family and if they could but keep captain wentworth from being made a baronet she would not change situations with anne 
Chapter_18_p633,paragraph, yes i have presently but here comes a friend captain brigden i shall only say how d ye do as we pass however i shall not stop how d ye do brigden stares to see anybody with me but my wife she poor soul is tied by the leg she has a blister on one of her heels as large as a three shilling piece if you look across the street you will see admiral brand coming down and his brother shabby fellows both of them i am glad they are not on this side of the way sophy cannot bear them they played me a pitiful trick once: got away with some of my best men i will tell you the whole story another time there comes old sir archibald drew and his grandson look he sees us he kisses his hand to you he takes you for my wife ah the peace has come too soon for that younker poor old sir archibald how do you like bath miss elliot it suits us very well we are always meeting with some old friend or other the streets full of them every morning sure to have plenty of chat and then we get away from them all and shut ourselves in our lodgings and draw in our chairs and are as snug as if we were at kellynch ay or as we used to be even at north yarmouth and deal we do not like our lodgings here the worse i can tell you for putting us in mind of those we first had at north yarmouth the wind blows through one of the cupboards just in the same way 
Chapter_5_p100,paragraph,this invitation of mary removed all lady russell difficulties and it was consequently soon settled that anne should not go to bath till lady russell took her and that all the intervening time should be divided between uppercross cottage and kellynch lodge 
Chapter_23_p923,paragraph,the two ladies continued to talk to re urge the same admitted truths and enforce them with such examples of the ill effect of a contrary practice as had fallen within their observation but anne heard nothing distinctly it was only a buzz of words in her ear her mind was in confusion 
Chapter_6_p168,paragraph,she had gone to her letters and found it all as she supposed and the re perusal of these letters after so long an interval her poor son gone for ever and all the strength of his faults forgotten had affected her spirits exceedingly and thrown her into greater grief for him than she had known on first hearing of his death mr musgrove was in a lesser degree affected likewise and when they reached the cottage they were evidently in want first of being listened to anew on this subject and afterwards of all the relief which cheerful companions could give them 
Chapter_6_p157,paragraph, perhaps you may not have heard that he is married added mrs croft 
Chapter_23_p931,paragraph,captain harville smiled as much as to say do you claim that for your sex and she answered the question smiling also yes we certainly do not forget you as soon as you forget us it is perhaps our fate rather than our merit we cannot help ourselves we live at home quiet confined and our feelings prey upon us you are forced on exertion you have always a profession pursuits business of some sort or other to take you back into the world immediately and continual occupation and change soon weaken impressions 
Chapter_8_p215,paragraph,when he talked she heard the same voice and discerned the same mind there was a very general ignorance of all naval matters throughout the party and he was very much questioned and especially by the two miss musgroves who seemed hardly to have any eyes but for him as to the manner of living on board daily regulations food hours &c and their surprise at his accounts at learning the degree of accommodation and arrangement which was practicable drew from him some pleasant ridicule which reminded anne of the early days when she too had been ignorant and she too had been accused of supposing sailors to be living on board without anything to eat or any cook to dress it if there were or any servant to wait or any knife and fork to use 
Chapter_20_p695,paragraph, it was a frightful hour said he a frightful day and he passed his hand across his eyes as if the remembrance were still too painful but in a moment half smiling again added the day has produced some effects however has had some consequences which must be considered as the very reverse of frightful when you had the presence of mind to suggest that benwick would be the properest person to fetch a surgeon you could have little idea of his being eventually one of those most concerned in her recovery 
Chapter_21_p833,paragraph,but mr elliot was not done with mrs smith had been carried away from her first direction and anne had forgotten in the interest of her own family concerns how much had been originally implied against him but her attention was now called to the explanation of those first hints and she listened to a recital which if it did not perfectly justify the unqualified bitterness of mrs smith proved him to have been very unfeeling in his conduct towards her very deficient both in justice and compassion 
Chapter_13_p479,paragraph, now this must be very bad for you said he suddenly rousing from a little reverie to be coming and finding us here i had not recollected it before i declare but it must be very bad but now do not stand upon ceremony get up and go over all the rooms in the house if you like it 
Chapter_18_p638,paragraph, a little i am a little acquainted with captain benwick 
Chapter_19_p662,paragraph,it did not surprise but it grieved anne to observe that elizabeth would not know him she saw that he saw elizabeth that elizabeth saw him that there was complete internal recognition on each side she was convinced that he was ready to be acknowledged as an acquaintance expecting it and she had the pain of seeing her sister turn away with unalterable coldness 
Chapter_12_p444,paragraph,anne had never submitted more reluctantly to the jealous and ill judging claims of mary but so it must be and they set off for the town charles taking care of his sister and captain benwick attending to her she gave a moment recollection as they hurried along to the little circumstances which the same spots had witnessed earlier in the morning there she had listened to henrietta schemes for dr shirley leaving uppercross farther on she had first seen mr elliot a moment seemed all that could now be given to any one but louisa or those who were wrapt up in her welfare 
Chapter_19_p673,paragraph, yes and miss atkinson who dined with him once at the wallises says he is the most agreeable man she ever was in company with 
Chapter_10_p346,paragraph,yes he had done it she was in the carriage and felt that he had placed her there that his will and his hands had done it that she owed it to his perception of her fatigue and his resolution to give her rest she was very much affected by the view of his disposition towards her which all these things made apparent this little circumstance seemed the completion of all that had gone before she understood him he could not forgive her but he could not be unfeeling though condemning her for the past and considering it with high and unjust resentment though perfectly careless of her and though becoming attached to another still he could not see her suffer without the desire of giving her relief it was a remainder of former sentiment it was an impulse of pure though unacknowledged friendship it was a proof of his own warm and amiable heart which she could not contemplate without emotions so compounded of pleasure and pain that she knew not which prevailed 
Chapter_7_p183,paragraph, but could you be comfortable yourself to be spending the whole evening away from the poor boy 
Chapter_21_p819,paragraph, yes i have shewn you mr elliot as he was a dozen years ago and i will shew him as he is now i cannot produce written proof again but i can give as authentic oral testimony as you can desire of what he is now wanting and what he is now doing he is no hypocrite now he truly wants to marry you his present attentions to your family are very sincere: quite from the heart i will give you my authority: his friend colonel wallis 
Chapter_18_p635,paragraph, well now you shall hear something that will surprise you but first of all you must tell me the name of the young lady i am going to talk about that young lady you know that we have all been so concerned for the miss musgrove that all this has been happening to her christian name: i always forget her christian name 
Chapter_19_p685,paragraph,a day or two passed without producing anything the theatre or the rooms where he was most likely to be were not fashionable enough for the elliots whose evening amusements were solely in the elegant stupidity of private parties in which they were getting more and more engaged and anne wearied of such a state of stagnation sick of knowing nothing and fancying herself stronger because her strength was not tried was quite impatient for the concert evening it was a concert for the benefit of a person patronised by lady dalrymple of course they must attend it was really expected to be a good one and captain wentworth was very fond of music if she could only have a few minutes conversation with him again she fancied she should be satisfied and as to the power of addressing him she felt all over courage if the opportunity occurred elizabeth had turned from him lady russell overlooked him her nerves were strengthened by these circumstances she felt that she owed him attention 
Chapter_12_p412,paragraph,captain wentworth who had caught her up knelt with her in his arms looking on her with a face as pallid as her own in an agony of silence she is dead she is dead screamed mary catching hold of her husband and contributing with his own horror to make him immoveable and in another moment henrietta sinking under the conviction lost her senses too and would have fallen on the steps but for captain benwick and anne who caught and supported her between them 
Chapter_6_p138,paragraph,she could only resolve to avoid such self delusion in future and think with heightened gratitude of the extraordinary blessing of having one such truly sympathising friend as lady russell 
Chapter_15_p547,paragraph,he staid an hour with them the elegant little clock on the mantel piece had struck eleven with its silver sounds and the watchman was beginning to be heard at a distance telling the same tale before mr elliot or any of them seemed to feel that he had been there long 
Chapter_22_p894,paragraph,anne felt truly obliged to her for such kindness and quite as much so for the opportunity it gave her of decidedly saying 
Chapter_23_p990,paragraph, i have been thinking over the past and trying impartially to judge of the right and wrong i mean with regard to myself and i must believe that i was right much as i suffered from it that i was perfectly right in being guided by the friend whom you will love better than you do now to me she was in the place of a parent do not mistake me however i am not saying that she did not err in her advice it was perhaps one of those cases in which advice is good or bad only as the event decides and for myself i certainly never should in any circumstance of tolerable similarity give such advice but i mean that i was right in submitting to her and that if i had done otherwise i should have suffered more in continuing the engagement than i did even in giving it up because i should have suffered in my conscience i have now as far as such a sentiment is allowable in human nature nothing to reproach myself with and if i mistake not a strong sense of duty is no bad part of a woman portion 
Chapter_8_p269,paragraph, i beg your pardon madam this is your seat and though she immediately drew back with a decided negative he was not to be induced to sit down again 
Chapter_22_p855,paragraph,he wanted to animate her curiosity again as to how and where he could have heard her formerly praised wanted very much to be gratified by more solicitation but the charm was broken: he found that the heat and animation of a public room was necessary to kindle his modest cousin vanity he found at least that it was not to be done now by any of those attempts which he could hazard among the too commanding claims of the others he little surmised that it was a subject acting now exactly against his interest bringing immediately to her thoughts all those parts of his conduct which were least excusable 
Chapter_23_p993,paragraph, would i was all her answer but the accent was decisive enough 
Chapter_21_p838,paragraph,it was on this point that she had hoped to engage anne good offices with mr elliot she had previously in the anticipation of their marriage been very apprehensive of losing her friend by it but on being assured that he could have made no attempt of that nature since he did not even know her to be in bath it immediately occurred that something might be done in her favour by the influence of the woman he loved and she had been hastily preparing to interest anne feelings as far as the observances due to mr elliot character would allow when anne refutation of the supposed engagement changed the face of everything and while it took from her the new formed hope of succeeding in the object of her first anxiety left her at least the comfort of telling the whole story her own way 
Chapter_23_p953,paragraph,the revolution which one instant had made in anne was almost beyond expression the letter with a direction hardly legible to miss a e was evidently the one which he had been folding so hastily while supposed to be writing only to captain benwick he had been also addressing her on the contents of that letter depended all which this world could do for her anything was possible anything might be defied rather than suspense mrs musgrove had little arrangements of her own at her own table to their protection she must trust and sinking into the chair which he had occupied succeeding to the very spot where he had leaned and written her eyes devoured the following words:
Chapter_8_p230,paragraph, it was at gibraltar mother i know dick had been left ill at gibraltar with a recommendation from his former captain to captain wentworth 
Chapter_1_p8,paragraph,his good looks and his rank had one fair claim on his attachment since to them he must have owed a wife of very superior character to any thing deserved by his own lady elliot had been an excellent woman sensible and amiable whose judgement and conduct if they might be pardoned the youthful infatuation which made her lady elliot had never required indulgence afterwards she had humoured or softened or concealed his failings and promoted his real respectability for seventeen years and though not the very happiest being in the world herself had found enough in her duties her friends and her children to attach her to life and make it no matter of indifference to her when she was called on to quit them three girls the two eldest sixteen and fourteen was an awful legacy for a mother to bequeath an awful charge rather to confide to the authority and guidance of a conceited silly father she had however one very intimate friend a sensible deserving woman who had been brought by strong attachment to herself to settle close by her in the village of kellynch and on her kindness and advice lady elliot mainly relied for the best help and maintenance of the good principles and instruction which she had been anxiously giving her daughters 
Chapter_9_p271,paragraph,captain wentworth was come to kellynch as to a home to stay as long as he liked being as thoroughly the object of the admiral fraternal kindness as of his wife he had intended on first arriving to proceed very soon into shropshire and visit the brother settled in that country but the attractions of uppercross induced him to put this off there was so much of friendliness and of flattery and of everything most bewitching in his reception there the old were so hospitable the young so agreeable that he could not but resolve to remain where he was and take all the charms and perfections of edward wife upon credit a little longer 
Chapter_3_p69,paragraph,after waiting another moment 
Chapter_20_p717,paragraph, i have not had the pleasure of visiting in camden place so long replied he without knowing something of miss anne elliot and i do regard her as one who is too modest for the world in general to be aware of half her accomplishments and too highly accomplished for modesty to be natural in any other woman 
Chapter_15_p526,paragraph,anne entered it with a sinking heart anticipating an imprisonment of many months and anxiously saying to herself oh when shall i leave you again a degree of unexpected cordiality however in the welcome she received did her good her father and sister were glad to see her for the sake of shewing her the house and furniture and met her with kindness her making a fourth when they sat down to dinner was noticed as an advantage 
Chapter_4_p89,paragraph,the sister mrs croft had then been out of england accompanying her husband on a foreign station and her own sister mary had been at school while it all occurred and never admitted by the pride of some and the delicacy of others to the smallest knowledge of it afterwards 
Chapter_12_p414,paragraph, go to him go to him cried anne for heaven sake go to him i can support her myself leave me and go to him rub her hands rub her temples here are salts take them take them 
Chapter_11_p365,paragraph, and yet said anne to herself as they now moved forward to meet the party he has not perhaps a more sorrowing heart than i have i cannot believe his prospects so blighted for ever he is younger than i am younger in feeling if not in fact younger as a man he will rally again and be happy with another 
Chapter_9_p302,paragraph,but not a bit did walter stir 
Chapter_21_p742,paragraph,she felt a great deal of good will towards him in spite of the mischief of his attentions she owed him gratitude and regard perhaps compassion she could not help thinking much of the extraordinary circumstances attending their acquaintance of the right which he seemed to have to interest her by everything in situation by his own sentiments by his early prepossession it was altogether very extraordinary flattering but painful there was much to regret how she might have felt had there been no captain wentworth in the case was not worth enquiry for there was a captain wentworth and be the conclusion of the present suspense good or bad her affection would be his for ever their union she believed could not divide her more from other men than their final separation 
Chapter_15_p532,paragraph,the circumstances of his marriage too were found to admit of much extenuation this was an article not to be entered on by himself but a very intimate friend of his a colonel wallis a highly respectable man perfectly the gentleman (and not an ill looking man sir walter added) who was living in very good style in marlborough buildings and had at his own particular request been admitted to their acquaintance through mr elliot had mentioned one or two things relative to the marriage which made a material difference in the discredit of it 
Chapter_5_p93,paragraph,the house and grounds and furniture were approved the crofts were approved terms time every thing and every body was right and mr shepherd clerks were set to work without there having been a single preliminary difference to modify of all that this indenture sheweth 
Chapter_16_p565,paragraph, you are mistaken said he gently that is not good company that is the best good company requires only birth education and manners and with regard to education is not very nice birth and good manners are essential but a little learning is by no means a dangerous thing in good company on the contrary it will do very well my cousin anne shakes her head she is not satisfied she is fastidious my dear cousin (sitting down by her) you have a better right to be fastidious than almost any other woman i know but will it answer will it make you happy will it not be wiser to accept the society of those good ladies in laura place and enjoy all the advantages of the connexion as far as possible you may depend upon it that they will move in the first set in bath this winter and as rank is rank your being known to be related to them will have its use in fixing your family (our family let me say) in that degree of consideration which we must all wish for 
Chapter_10_p308,paragraph,it was a very fine november day and the miss musgroves came through the little grounds and stopped for no other purpose than to say that they were going to take a long walk and therefore concluded mary could not like to go with them and when mary immediately replied with some jealousy at not being supposed a good walker oh yes i should like to join you very much i am very fond of a long walk anne felt persuaded by the looks of the two girls that it was precisely what they did not wish and admired again the sort of necessity which the family habits seemed to produce of everything being to be communicated and everything being to be done together however undesired and inconvenient she tried to dissuade mary from going but in vain and that being the case thought it best to accept the miss musgroves much more cordial invitation to herself to go likewise as she might be useful in turning back with her sister and lessening the interference in any plan of their own 
Chapter_17_p576,paragraph,the visit was paid their acquaintance re established their interest in each other more than re kindled the first ten minutes had its awkwardness and its emotion twelve years were gone since they had parted and each presented a somewhat different person from what the other had imagined twelve years had changed anne from the blooming silent unformed girl of fifteen to the elegant little woman of seven and twenty with every beauty except bloom and with manners as consciously right as they were invariably gentle and twelve years had transformed the fine looking well grown miss hamilton in all the glow of health and confidence of superiority into a poor infirm helpless widow receiving the visit of her former protegee as a favour but all that was uncomfortable in the meeting had soon passed away and left only the interesting charm of remembering former partialities and talking over old times 
